-0.4136507511138916,4.320130348205566,0.022318024188280106,1.2043377161026,0.9161688089370728,-0.3673357665538788,0.18126443028450012,-0.03874502703547478,1.2231645584106445,1.0582480430603027,-0.7927021384239197,1.0737793445587158,-0.10035457462072372,-1.5360203981399536,2.8083133697509766,-0.024043887853622437
-0.3992612957954407,4.306821823120117,0.027298344299197197,1.2469704151153564,0.9191262722015381,-0.35698798298835754,0.18705473840236664,-0.0858159065246582,1.17731511592865,1.0003100633621216,-0.8362796306610107,1.0468885898590088,-0.07143884152173996,-1.635807991027832,2.752608060836792,0.050744932144880295
-0.4012557864189148,4.316187381744385,0.025034748017787933,1.2009644508361816,0.9208018183708191,-0.405889630317688,0.14217768609523773,-0.10085112601518631,1.1330351829528809,0.9899973273277283,-0.8154370784759521,1.0228949785232544,-0.11302091926336288,-1.6278762817382812,2.7686305046081543,0.020741229876875877
-0.42511436343193054,4.288577556610107,0.046023041009902954,1.1117424964904785,0.7746238708496094,-0.45637384057044983,0.1863921731710434,-0.11909934133291245,1.2311666011810303,1.021012783050537,-0.7990637421607971,1.019657850265503,-0.037152938544750214,-1.5763189792633057,2.7045395374298096,0.027061384171247482
-0.37578916549682617,4.209620475769043,0.02326572872698307,1.0985705852508545,0.7830559015274048,-0.4538896679878235,0.2157643884420395,-0.1438259780406952,1.1747452020645142,0.9634576439857483,-0.7939502000808716,1.0139843225479126,-0.04841599613428116,-1.5809555053710938,2.634350538253784,0.01828903518617153
-0.4423459470272064,4.343056678771973,0.01829855889081955,1.1756559610366821,0.8579350113868713,-0.38540440797805786,0.1597297638654709,-0.10043957829475403,1.216500997543335,0.9491591453552246,-0.8101457357406616,1.0195562839508057,-0.13721026480197906,-1.6261307001113892,2.7172865867614746,0.01106968056410551
-0.43810591101646423,4.360560417175293,0.035923831164836884,1.1975305080413818,0.8919006586074829,-0.3993181884288788,0.13578224182128906,-0.10457409173250198,1.2292572259902954,0.9734146595001221,-0.7970712780952454,1.0296497344970703,-0.0791926309466362,-1.5845746994018555,2.767918586730957,-0.006245751399546862
-0.3730091154575348,4.228521823883057,0.055383000522851944,1.146746277809143,0.9310067892074585,-0.41090330481529236,0.20586806535720825,-0.04231800138950348,1.1555663347244263,0.9620817303657532,-0.7201651930809021,1.0025365352630615,-0.08423812687397003,-1.538731575012207,2.61399507522583,-0.013989628292620182
-0.40483248233795166,4.320101737976074,0.010727555491030216,1.2302918434143066,0.9705432653427124,-0.4025159776210785,0.1728733777999878,-0.04292500391602516,1.2637178897857666,0.9123737812042236,-0.7350364327430725,1.0334824323654175,-0.06674149632453918,-1.572421908378601,2.6922006607055664,0.0019689644686877728
-0.3867672085762024,4.221951007843018,0.011503937654197216,1.1922979354858398,0.8656746745109558,-0.377561092376709,0.24289681017398834,-0.06449638307094574,1.153377652168274,0.9148042798042297,-0.8094683885574341,1.0161598920822144,0.053834304213523865,-1.5662606954574585,2.6290626525878906,-0.035890910774469376
