-1.541640281677246,9.295001983642578,-0.950262188911438,3.9758005142211914,1.3264342546463013,-0.777256190776825,-0.7881296873092651,-0.5040683746337891,3.4115242958068848,3.077648401260376,-0.8629183769226074,2.8413162231445312,-0.6362566351890564,-4.5384087562561035,6.4497880935668945,1.2149739265441895
-1.6956117153167725,9.351689338684082,-0.881026029586792,4.000994682312012,1.3866103887557983,-0.7388412952423096,-0.9735517501831055,-0.42605918645858765,3.4871840476989746,3.029529571533203,-0.8570321202278137,2.887531280517578,-0.7113183736801147,-4.55124568939209,6.333765983581543,1.0984786748886108
-1.735396146774292,9.25046443939209,-0.7681816816329956,3.8986942768096924,1.5025171041488647,-0.6602347493171692,-1.0565189123153687,-0.4379238486289978,3.4817349910736084,2.910651922225952,-0.8391862511634827,2.8370251655578613,-0.7920455932617188,-4.413910388946533,6.2019548416137695,0.8935799598693848
-1.5886707305908203,8.587838172912598,-0.6259549260139465,3.595712423324585,1.4645774364471436,-0.6605582237243652,-0.8981238603591919,-0.4255926012992859,3.2159814834594727,2.6822493076324463,-0.811522364616394,2.5694053173065186,-0.6167367696762085,-4.028471946716309,5.723969459533691,0.7747929692268372
-1.6064059734344482,8.446739196777344,-0.5115631222724915,3.607764720916748,1.4828592538833618,-0.728035032749176,-0.8330469131469727,-0.48673227429389954,3.2083828449249268,2.690936803817749,-0.8263193964958191,2.500919818878174,-0.496165931224823,-3.9951205253601074,5.72979211807251,0.7885843515396118
-1.7182857990264893,8.370746612548828,-0.4011222720146179,3.614640474319458,1.493725061416626,-0.6481199264526367,-0.9132812023162842,-0.4299457371234894,3.206578254699707,2.753542423248291,-0.822816789150238,2.5559089183807373,-0.668364405632019,-3.927131414413452,5.82248067855835,0.7485536932945251
-1.9592623710632324,9.075468063354492,-0.4316290616989136,3.9846408367156982,1.5579949617385864,-0.6155836582183838,-1.152113914489746,-0.3876318335533142,3.4936838150024414,3.0940139293670654,-0.9079462885856628,2.8201406002044678,-0.9465773105621338,-4.317797660827637,6.422849655151367,0.7705483436584473
-2.06388521194458,9.695831298828125,-0.6186861395835876,4.278768539428711,1.6719738245010376,-0.6811211705207825,-1.2505635023117065,-0.3809523284435272,3.657151460647583,3.2349607944488525,-0.8705654740333557,3.0649726390838623,-1.003090500831604,-4.664233684539795,6.799036026000977,0.8701472878456116
-1.9160405397415161,9.693868637084961,-0.8055902123451233,4.29543399810791,1.7187142372131348,-0.715502917766571,-1.216728687286377,-0.37012040615081787,3.599299192428589,3.081184148788452,-0.7906357049942017,2.998168706893921,-0.9657673835754395,-4.673770427703857,6.817726135253906,0.82988440990448
-1.7261563539505005,9.74746322631836,-0.8983249664306641,4.377363681793213,1.670170545578003,-0.7453269362449646,-1.1742362976074219,-0.4157281816005707,3.7644906044006348,2.981639862060547,-0.7306592464447021,2.9490466117858887,-0.9525368213653564,-4.669553279876709,6.917246341705322,0.8207461833953857
-1.4712239503860474,9.184502601623535,-0.8611127138137817,4.082248210906982,1.5611464977264404,-0.7332404255867004,-0.9699854850769043,-0.37148723006248474,3.439570903778076,2.754765510559082,-0.803804874420166,2.7548325061798096,-0.799870491027832,-4.356354236602783,6.484364986419678,0.7723290920257568
-1.2527666091918945,8.518805503845215,-0.7794729471206665,3.658709764480591,1.4953428506851196,-0.7068029642105103,-0.7970258593559265,-0.3328198194503784,3.113837480545044,2.4667060375213623,-0.7217459678649902,2.559899091720581,-0.6675471663475037,-3.954927921295166,5.971072196960449,0.689849853515625
-1.1627293825149536,8.130782127380371,-0.6874281167984009,3.3023111820220947,1.4445475339889526,-0.621936559677124,-0.7339340448379517,-0.2957857549190521,2.8650124073028564,2.269528865814209,-0.8277872800827026,2.354215621948242,-0.6865187287330627,-3.702531576156616,5.44465446472168,0.6010177731513977
-1.0689430236816406,7.709668159484863,-0.6136230230331421,3.0500547885894775,1.3992620706558228,-0.6006396412849426,-0.5903328061103821,-0.30965644121170044,2.721776247024536,2.148571014404297,-0.8162573575973511,2.1305086612701416,-0.5617037415504456,-3.397930145263672,5.127082824707031,0.501220166683197
-1.581922173500061,8.442883491516113,-0.5022409558296204,3.4649879932403564,1.5613592863082886,-0.5566768646240234,-0.9356236457824707,-0.3870631158351898,3.1976916790008545,2.544870138168335,-0.7735077738761902,2.431281089782715,-0.8787088990211487,-3.7703030109405518,5.796858787536621,0.46072083711624146
-2.6669909954071045,11.279189109802246,-0.6608983874320984,5.143716335296631,1.924269437789917,-0.47998523712158203,-1.6068509817123413,-0.6155221462249756,4.800508499145508,3.8168747425079346,-0.6492908596992493,3.5241734981536865,-1.5357028245925903,-5.344292640686035,8.040287017822266,0.6402435302734375
